2859.41618,2467.87754
2332.95857,2314.71782
2517.5023100000003,2416.72267
2718.27751,2519.66449
2508.7756200000003,2451.9718500000004
2528.39699,2431.67545
2908.28852,2447.1691600000004
2329.6486099999997,2469.1534
2722.4451200000003,2549.18571
2823.10881,2430.78544
2525.5269900000003,2423.33027
2756.61454,2513.8746499999997
2864.10796,2434.35431
2565.1773900000003,2427.9562400000004
2254.5495800000003,2590.42648
2795.51002,2425.16927
2643.28836,2413.88299
2761.15704,2533.47112
2767.38011,2458.64988
2483.2312,2344.29572
2533.85791,2417.6283
2633.15756,2534.46462
2883.8161400000004,2446.12935
2708.80892,2366.30669
2922.85127,2440.95652
2528.71251,2402.10919
2680.5649,2607.88621
2562.6012200000005,2447.4281
2559.49163,2435.0580800000002
2350.3924500000003,2599.23387
2729.81541,2431.07865
2361.196,2321.43925
2377.85098,2303.3467400000004
2633.8842200000004,2361.77069
2660.1634,2359.61079
2816.8493599999997,2439.96981
2552.9535800000003,2314.13451
2385.29828,2346.5441299999998
2739.80382,2484.7650099999996
2542.39938,2407.41564
2654.7203900000004,2456.59834
2534.54025,2393.14605
2391.7429500000003,2419.09472
2560.3502900000003,2401.01602
2817.4393999999998,2453.67467
2784.61001,2503.11333
2883.6638900000003,2429.31862
2269.7233100000003,2745.8361400000003
2658.68977,2524.22375
2615.8158399999998,2285.76008
2705.09099,2512.65548
2691.35237,2502.12429
2375.7855299999997,2587.15545
2808.69411,2440.11878
2432.24831,2406.78655
2836.82404,2476.0585800000003
2719.10705,2395.09726
2841.87203,2454.41552
2612.82783,2423.90584
2636.9147000000003,2507.6928500000004
2582.11176,2455.1829900000002
2425.64307,2346.97171
2552.84273,2392.27965
2689.12453,2460.1515099999997
2827.80682,2454.9743700000004
2849.82219,2447.76465
2280.5988500000003,2464.66005
2502.63564,2391.1512000000002
2773.68573,2525.21372
2806.49507,2481.83971
2495.58104,2348.5980299999997
2459.42443,2399.40864
2756.6118100000003,2496.60647
2882.41249,2455.88223
2303.9431,2393.54111
2647.34425,2463.91377
2276.7523100000003,2475.0429700000004
2698.3544300000003,2518.02592
2538.59896,2384.00182
2325.45773,2415.94261
