4271.9,3967.1
5052.3,4171.7
4725.,4775.
5177.6,4237.3
4515.,4535.
4595.,3665.
4615.,4545.
4845.,4835.
4865.,4174.2
4088.9,4223.7
5221.3,4804.400000000001
4705.,4175.
4785.,4735.
4855.,4765.
4475.,3935.
4424.2,4340.2
4605.,4165.
4195.6,4017.1
4645.,4245.
4825.,3865.
4296.6,4348.5
4264.8,4292.1
4962.7,4219.4
5020.7,5328.1
4635.,4095.
4919.3,4959.8
5004.5,5212.6
4285.5,4489.8
4755.,4705.
4955.1,4248.4
4615.,3695.
5147.2,4693.3
4855.,5015.
4455.,4385.
5210.400000000001,4262.6
4595.,4795.
5062.5,4818.3
4455.,3875.
4715.,3725.
4705.,3875.
4775.,4805.
5082.900000000001,4256.7
4285.4,4023.9
4070.1,4005.8
5047.2,4968.7
4815.,4665.
4685.,4695.
4408.6,4069.1
4575.,4765.
4305.,4241.3
4715.,4025.
5070.8,4691.7
4395.,4481.8
4990.3,5261.5
4735.,4905.
4625.900000000001,5020.1
4555.,4415.
5036.2,5364.400000000001
4295.4,4132.6
4435.,4375.
4116.7,4334.1
4835.,4905.
5076.3,4666.1
4379.8,4444.7
4875.,4785.
4535.,4665.
4969.,5289.7
5305.8,4387.2
4735.,4125.
5148.900000000001,5071.3
4645.,3915.
5020.8,5063.7
5343.7,4627.5
4475.,4455.
4545.,4765.
4785.,4135.
4565.,3785.
5075.900000000001,5053.
4575.400000000001,4959.7
4705.,4755.
5165.6,4429.900000000001
4635.,4695.
4371.3,4084.4
4665.,3795.
4525.,3835.
4394.7,4014.1
4485.,4085.
4625.,4495.
4565.,4315.
4321.4,4494.1
5081.7,5242.400000000001
4475.,4135.
4885.,4915.
4532.2,4815.
4665.,4595.
4565.,4585.
5086.1,4823.2
4266.1,4040.5
5075.400000000001,4383.7
4705.,4125.
4834.7,5139.3
4415.,3955.
4775.,5055.
4675.,4825.
5013.8,4417.7
5033.6,5017.7
4575.,3645.
5069.,4407.900000000001
4725.,4505.
4705.,3855.
4595.,4545.
5155.5,5047.2
4288.,3970.1
5222.2,4492.400000000001
5231.2,4574.7
4465.,4035.
5153.5,4864.8
4585.,4095.
4605.,3895.
4605.,4945.
4665.,4625.
5256.3,4761.1
5216.5,4728.1
5111.6,4828.6
4281.4,4311.4
4785.,4055.
4535.,4135.
4955.900000000001,5202.2
4288.4,4222.
4535.,4615.
5251.5,4397.8
4635.,4645.
5328.6,4496.900000000001
5205.2,4673.8
4895.,4835.
4535.,3785.
4485.,3835.
5192.400000000001,4232.3
5222.,4317.
4635.,4145.
4429.7,4268.6
5090.5,5348.
4526.8,4904.5
4585.,4315.
4705.,3805.
4053.4,4221.3
4695.,3925.
4725.,4755.
4455.,3905.
4571.1,5014.5
4655.,4175.
4805.,4085.
4468.400000000001,4235.5
5310.400000000001,4570.2
4983.,4823.900000000001
4633.7,5144.
4565.,3685.
4645.,4815.
4605.,3865.
4485.,3735.
4775.,4485.
4974.6,4564.400000000001
4435.,4075.
4675.,4195.
4605.,4065.
4835.,4635.
4581.,4890.
4767.900000000001,5127.7
4635.,3775.
4705.,4955.
4223.2,4360.7
4413.7,3979.5
4074.1,3953.7000000000003
4097.6,4117.3
4745.,4805.
4116.2,4119.
4386.8,4585.900000000001
4625.,3915.
5016.2,4986.5
4425.,4455.
4385.2,4139.4
5206.8,4571.1
4291.1,4186.3
4825.,5035.
4655.,4125.
4665.,4025.
4515.,3665.
4845.,4585.
5117.8,4419.2
5170.2,4509.3
4855.,5035.
4835.,4935.
4990.2,4978.900000000001
4635.,3815.
4220.6,4162.8
4545.,4535.
5200.1,4595.2
4937.400000000001,4220.2
4522.6,4706.6
5022.,5310.400000000001
4745.,5105.
5214.400000000001,4828.2
5255.1,4378.
4625.,4965.
4785.,4705.
4765.,4555.
4545.,4235.
4426.6,4070.4
5049.8,4864.5
4870.1,4160.2
5015.400000000001,5398.8
4437.8,4161.3
5059.8,4635.400000000001
4930.5,4345.3
5185.900000000001,4356.6
4653.3,5127.5
4585.,4015.
5051.3,4764.
5007.2,5112.7
4948.7,4272.5
4775.,5075.
4815.,4035.
4857.3,5318.8
4945.,4845.
4865.,4965.
4715.,3705.
4525.,3605.
4872.5,5123.6
4575.,4465.
4986.900000000001,5184.3
4850.400000000001,5175.7
5028.1,4656.2
4565.,4245.
4935.8,4322.
4342.2,4459.8
5027.2,5040.7
5014.5,4213.7
4625.,4445.
4745.,4505.
5228.3,4292.8
4419.7,4627.400000000001
4635.,3795.
5004.6,4649.2
4545.,3635.
4765.,4085.
4525.,4505.
4735.,3775.
4585.,4645.
4495.,3905.
5024.7,5142.5
4545.,3665.
4645.,3975.
4655.,4945.
4368.6,4120.2
4735.,4155.
4535.,4035.
4545.,4265.
5131.3,5040.7
4915.,4935.
4075.5,4169.4
4339.4,4028.
4108.6,3974.4
4475.,4185.
5055.3,5123.1
5247.5,4708.8
4435.,4035.
4605.,4465.
4635.,4675.
4695.,4525.
4735.,4875.
4605.,3795.
4575.,4485.
4645.,3995.
4615.,4565.
5021.3,4290.8
4505.,4385.
4445.,3975.
4675.,4155.
4395.,3925.
5110.900000000001,4445.2
4479.400000000001,4793.1
4525.,4485.
4605.,4395.
4905.,4965.
5057.8,4351.5
5070.7,4201.
4525.,3635.
4635.,3715.
5298.2,4412.2
4425.,3925.
4725.,4725.
4555.,4445.
5175.,4303.3
4815.,4585.
4363.1,4425.400000000001
4436.400000000001,4628.5
4715.,4605.
4775.,4755.
4403.2,4140.7
4655.,3845.
4150.1,4139.4
4605.,4695.
4475.,3885.
5316.8,4443.6
4545.,4485.
4485.,3805.
4199.4,4215.4
5100.7,4673.5
4785.,4035.
5177.5,4486.5
4805.,4685.
4535.,4365.
4058.9,4150.1
4615.,3765.
4565.,4345.
4735.,4625.
4765.,4055.
4792.2,5225.400000000001
4865.,4885.
4401.8,4158.6
4997.,4387.7
4162.5,4014.3
5144.900000000001,4605.2
4268.8,4472.
4725.,4975.
4996.2,5058.5
5051.7,4276.8
4515.,4335.
4357.6,4263.3
4316.,4332.
4615.,4265.
4815.,4885.
4615.,4045.
5028.3,4266.5
5213.1,4546.900000000001
4270.4,4220.6
4625.,3895.
4445.,3935.
5224.6,4601.3
5059.900000000001,4260.5
4091.9,4188.4
5010.2,4238.5
4625.,4995.
4103.2,4045.5
4835.,4715.
4625.,4715.
4390.8,4535.3
4615.,3665.
4829.,5092.6
4695.,3895.
5141.5,4218.1
4545.,3965.
4986.,4232.5
4376.7,4012.7000000000003
4515.,3735.
4755.,4125.
4329.9,4387.
5063.6,4714.400000000001
4625.,4745.
5019.400000000001,5345.8
5220.400000000001,4417.6
4675.,3855.
4535.,4085.
4535.,4115.
4755.,4185.
4186.,4142.2
4989.7,5082.
4852.900000000001,5140.400000000001
4515.,3755.
4513.,4598.3
4898.900000000001,5033.6
4785.,4905.
4735.,4105.
4725.,5005.
4514.400000000001,4580.400000000001
4555.,4365.
4480.2,5007.900000000001
4705.,4705.
5186.1,4256.6
4445.,4005.
4855.,4985.
4705.,3825.
4465.,3985.
4465.,4285.
4655.,3895.
